src,flight,sched_dep_time,act_dep_time,dept_gate,sched_arr_time,act_arr_time,arrival_gate
CO,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
ifly,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
flytecomm,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
mytripandmore,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
flylouisville,CO-1250-MIA-IAH,2:53 p.m.,12:41 a.m.,C134,4:48 p.m.,4:59 p.m.,39
quicktrip,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
allegiantair,CO-1250-MIA-IAH,2:53 p.m.,6:57 a.m.,C134,4:48 p.m.,4:59 p.m.,39
businesstravellogue,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
gofox,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
helloflight,CO-1561-PHX-IAH,8:05 a.m.,7:27 a.m.,K15,11:35 a.m.,11:32 a.m.,6
boston,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
weather,CO-1561-PHX-IAH,8:05 a.m.,2:55 p.m.,K15,11:35 a.m.,11:32 a.m.,6
airtravelcenter,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
flightview,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
flightstats,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
panynj,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
flightexplorer,CO-1561-PHX-IAH,8:05 a.m.,4:15 p.m.,K15,11:35 a.m.,11:32 a.m.,6
flights,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
flightarrival,CO-1561-PHX-IAH,8:05 a.m.,2:55 p.m.,K15,11:35 a.m.,11:32 a.m.,6
travelocity,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
foxbusiness,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
myrateplan,CO-1561-PHX-IAH,8:05 a.m.,6:08 a.m.,K15,11:35 a.m.,11:32 a.m.,6
orbitz,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
CO,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
flytecomm,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
flylouisville,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
quicktrip,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
allegiantair,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
businesstravellogue,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
gofox,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,K15,11:35 a.m.,11:32 a.m.,6
helloflight,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
boston,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
airtravelcenter,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
flightview,CO-1586-IAH-MCO,7:00 p.m.,7:16 a.m.,78A,10:15 p.m.,10:29 p.m.,--
flightstats,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
panynj,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
flightexplorer,CO-1586-IAH-MCO,7:00 p.m.,2:26 p.m.,78A,10:15 p.m.,10:29 p.m.,--
mco,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
flights,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
foxbusiness,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
usatoday,CO-1586-IAH-MCO,7:00 p.m.,4:00 p.m.,78A,10:15 p.m.,10:29 p.m.,--
myrateplan,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
orbitz,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
CO,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
flytecomm,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
mytripandmore,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
wunderground,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
flylouisville,CO-1586-IAH-MCO,7:00 p.m.,11:25 p.m.,78A,10:15 p.m.,10:29 p.m.,--
quicktrip,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
allegiantair,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
businesstravellogue,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
gofox,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,78A,10:15 p.m.,10:29 p.m.,--
flightaware,CO-1586-IAH-MCO,7:00 p.m.,11:01 a.m.,78A,10:15 p.m.,10:29 p.m.,--
helloflight,CO-1614-LAX-IAH,12:30 a.m.,7:39 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
boston,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
weather,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
airtravelcenter,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
flightview,CO-1614-LAX-IAH,12:30 a.m.,3:36 p.m.,A37,5:35 a.m.,5:26 a.m.,C13
flightstats,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
panynj,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
flightexplorer,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
flights,CO-1614-LAX-IAH,12:30 a.m.,8:52 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
flightarrival,CO-1614-LAX-IAH,12:30 a.m.,11:40 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
foxbusiness,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
myrateplan,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
orbitz,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
CO,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
ifly,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
flytecomm,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
mytripandmore,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
flylouisville,CO-1614-LAX-IAH,12:30 a.m.,11:05 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
quicktrip,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
allegiantair,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
businesstravellogue,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
gofox,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,A37,5:35 a.m.,5:26 a.m.,C13
helloflight,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
boston,CO-1694-LAX-IAH,7:15 p.m.,5:22 p.m.,D5,12:21 a.m.,12:21 a.m.,72
weather,CO-1694-LAX-IAH,7:15 p.m.,8:26 a.m.,D5,12:21 a.m.,12:21 a.m.,72
airtravelcenter,CO-1694-LAX-IAH,7:15 p.m.,8:56 a.m.,D5,12:21 a.m.,12:21 a.m.,72
flightview,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flightstats,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
panynj,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flights,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flightarrival,CO-1694-LAX-IAH,7:15 p.m.,8:39 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flightwise,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
travelocity,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
foxbusiness,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
usatoday,CO-1694-LAX-IAH,7:15 p.m.,12:11 p.m.,D5,12:21 a.m.,12:21 a.m.,72
myrateplan,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
orbitz,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
CO,CO-1694-LAX-IAH,7:15 p.m.,2:48 p.m.,D5,12:21 a.m.,12:21 a.m.,72
ifly,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flytecomm,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
wunderground,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flylouisville,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
quicktrip,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
allegiantair,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
businesstravellogue,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
gofox,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
flightaware,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
world-flight-tracker,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,D5,12:21 a.m.,12:21 a.m.,72
helloflight,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
boston,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
weather,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
airtravelcenter,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
flightview,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
flightstats,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
panynj,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
flights,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
flightarrival,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
foxbusiness,CO-16-LAX-EWR,10:25 a.m.,5:56 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
usatoday,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
myrateplan,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
orbitz,CO-16-LAX-EWR,10:25 a.m.,11:30 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
CO,CO-16-LAX-EWR,10:25 a.m.,6:57 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
ifly,CO-16-LAX-EWR,10:25 a.m.,11:25 p.m.,C20,6:44 p.m.,6:34 p.m.,D7
flytecomm,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
flylouisville,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
quicktrip,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
allegiantair,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
businesstravellogue,CO-16-LAX-EWR,10:25 a.m.,8:12 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
gofox,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,C20,6:44 p.m.,6:34 p.m.,D7
helloflight,CO-45-EWR-MIA,4:00 p.m.,3:36 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
boston,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
weather,CO-45-EWR-MIA,4:00 p.m.,7:29 a.m.,D23,7:05 p.m.,6:36 p.m.,A4
airtravelcenter,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
flightview,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
flightstats,CO-45-EWR-MIA,4:00 p.m.,7:21 a.m.,D23,7:05 p.m.,6:36 p.m.,A4
panynj,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
flights,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
travelocity,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
foxbusiness,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
myrateplan,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
orbitz,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
CO,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
flytecomm,CO-45-EWR-MIA,4:00 p.m.,7:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
wunderground,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
flylouisville,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
quicktrip,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
allegiantair,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
businesstravellogue,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
gofox,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
flightaware,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
world-flight-tracker,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,D23,7:05 p.m.,6:36 p.m.,A4
helloflight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
boston,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
airtravelcenter,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
flightview,CO-47-IAH-LAX,7:10 p.m.,10:19 a.m.,A37,8:56 p.m.,9:52 p.m.,C6
flightstats,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
panynj,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
flights,CO-47-IAH-LAX,7:10 p.m.,4:29 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
flightwise,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
foxbusiness,CO-47-IAH-LAX,7:10 p.m.,7:25 a.m.,A37,8:56 p.m.,9:52 p.m.,C6
myrateplan,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
orbitz,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
CO,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
flytecomm,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
mytripandmore,CO-47-IAH-LAX,7:10 p.m.,12:13 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
wunderground,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
flylouisville,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
quicktrip,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
allegiantair,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
businesstravellogue,CO-47-IAH-LAX,7:10 p.m.,7:58 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
gofox,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
flightaware,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,A37,8:56 p.m.,9:52 p.m.,C6
helloflight,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
boston,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
airtravelcenter,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flightview,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flightstats,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
panynj,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flightexplorer,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flights,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flightarrival,CO-4888-IAH-DAL,5:30 p.m.,8:52 a.m.,C20,6:40 p.m.,6:40 p.m.,58
foxbusiness,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
usatoday,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
myrateplan,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
orbitz,CO-4888-IAH-DAL,5:30 p.m.,7:29 a.m.,C20,6:40 p.m.,6:40 p.m.,58
CO,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flytecomm,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
wunderground,CO-4888-IAH-DAL,5:30 p.m.,3:58 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flylouisville,CO-4888-IAH-DAL,5:30 p.m.,10:54 a.m.,C20,6:40 p.m.,6:40 p.m.,58
quicktrip,CO-4888-IAH-DAL,5:30 p.m.,11:01 a.m.,C20,6:40 p.m.,6:40 p.m.,58
allegiantair,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
businesstravellogue,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
gofox,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
flightaware,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,C20,6:40 p.m.,6:40 p.m.,58
helloflight,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
boston,CO-50-CLE-EWR,2:55 p.m.,5:30 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
weather,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
airtravelcenter,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
flightview,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
flightstats,CO-50-CLE-EWR,2:55 p.m.,6:54 a.m.,D23,4:49 p.m.,5:26 p.m.,C29
panynj,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
flights,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
flightarrival,CO-50-CLE-EWR,2:55 p.m.,8:12 a.m.,D23,4:49 p.m.,5:26 p.m.,C29
travelocity,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
foxbusiness,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
myrateplan,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
orbitz,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
CO,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
flytecomm,CO-50-CLE-EWR,2:55 p.m.,7:27 a.m.,D23,4:49 p.m.,5:26 p.m.,C29
mytripandmore,CO-50-CLE-EWR,2:55 p.m.,10:10 a.m.,D23,4:49 p.m.,5:26 p.m.,C29
flylouisville,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
quicktrip,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
allegiantair,CO-50-CLE-EWR,2:55 p.m.,12:41 a.m.,D23,4:49 p.m.,5:26 p.m.,C29
businesstravellogue,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
gofox,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,D23,4:49 p.m.,5:26 p.m.,C29
helloflight,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
boston,CO-52-IAH-LAX,7:35 a.m.,8:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
airtravelcenter,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flightview,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flightstats,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
panynj,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flights,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flightarrival,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
foxbusiness,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
myrateplan,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
orbitz,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
CO,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flytecomm,CO-52-IAH-LAX,7:35 a.m.,10:54 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
wunderground,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flylouisville,CO-52-IAH-LAX,7:35 a.m.,1:19 p.m.,B10,9:21 a.m.,9:14 a.m.,D11A
quicktrip,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
allegiantair,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
businesstravellogue,CO-52-IAH-LAX,7:35 a.m.,1:32 p.m.,B10,9:21 a.m.,9:14 a.m.,D11A
gofox,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
flightaware,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,B10,9:21 a.m.,9:14 a.m.,D11A
helloflight,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
boston,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
